# lastUpdated: 2026-09-16T11:08:45.392Z
CourseCode,Section,Faculty,CourseTime,TotalSeat,TakenSeat,RoomId,Room
BUS620,5,MM1,09:00 AM - 12:30 PM F,30,22,1,NAC601
BUS620,6,MNE,07:00 PM - 10:10 PM W,30,30,3,NAC603
BUS620,7,BKR,07:00 PM - 10:10 PM R,30,1,174,NAC621
BUS635,1,SHNM,07:00 PM - 10:10 PM S,30,3,3,NAC603
BUS635,2,Rma,07:00 PM - 10:10 PM M,30,24,176,NAC619A
BUS635,3,MHMN,07:00 PM - 10:10 PM A,30,7,6,NAC501
BUS635,4,TNK,07:00 PM - 10:10 PM R,30,30,194,NAC513
BUS635,5,Rma,07:00 PM - 10:10 PM W,30,30,176,NAC619A
BUS650,1,ZTM,07:00 PM - 10:10 PM S,30,30,146,NAC992
BUS650,2,ZTM,07:00 PM - 10:10 PM M,30,30,121,NAC514
BUS650,3,SNO,07:00 PM - 10:10 PM W,30,30,147,NAC993
BUS650,4,FAS,07:00 PM - 10:10 PM A,30,8,3,NAC603
BUS685,1,MeI,07:00 PM - 10:10 PM S,30,30,2,NAC602
BUS685,2,MeI,07:00 PM - 10:10 PM T,30,30,174,NAC621
BUS685,3,TMU,07:00 PM - 10:10 PM M,30,15,147,NAC993
BUS685,4,ZMU,07:00 PM - 10:10 PM W,30,20,174,NAC621
BUS690,1,MdS,07:00 PM - 10:10 PM S,30,25,144,NAC990
BUS690,2,MdS,07:00 PM - 10:10 PM W,30,15,144,NAC990
BUS690,3,NZQ,07:00 PM - 10:10 PM M,30,18,2,NAC602
BUS690,4,ZMU,07:00 PM - 10:10 PM A,30,16,174,NAC621
BUS698,1,TBA,TBA,45,2,0,TBA
BUS698,2,TBA,TBA,45,0,0,TBA
BUS698,3,TBA,TBA,45,1,0,TBA
BUS698,4,TBA,TBA,45,0,0,TBA
BUS698,5,TBA,TBA,45,0,0,TBA
BUS699,1,TBA,TBA,45,0,0,TBA
BUS699,2,TBA,TBA,45,0,0,TBA
BUS699,3,TBA,TBA,45,0,0,TBA
BUS699,4,TBA,TBA,45,0,0,TBA
BUS700,1,MKR2,07:00 PM - 10:10 PM F,30,15,341,NAC515
CE6000,1,Sji,TBA,45,0,0,TBA
CE6000,5,Sbc,TBA,45,0,0,TBA
CE6000A,1,Sji,TBA,45,0,0,TBA
CE6000A,2,Jbr,TBA,45,0,0,TBA
CE6000B,1,Sji,TBA,45,0,0,TBA
CE6000B,5,Sbc,TBA,45,0,0,TBA
CE6000C,1,Sji,TBA,45,0,0,TBA
CE6001A,1,Sji,TBA,45,0,0,TBA
CE6001B,1,Sbc,TBA,5,0,0,TBA
CE6103,1,JIS,09:00 AM - 12:00 PM F,35,15,200,SAC316
CE6204,1,NMSN,07:00 PM - 10:10 PM T,40,17,53,SAC313
CE6512,1,Sbc,07:00 PM - 10:10 PM A,40,12,53,SAC313
CE6513,1,Sbc,07:00 PM - 10:10 PM R,40,9,53,SAC313
CEE100,1,SRl,02:40 PM - 04:10 PM ST,38,38,51,SAC311
CEE100,2,SRL,04:20 PM - 05:50 PM ST,38,26,53,SAC313
CEE100,3,HASw,04:20 PM - 05:50 PM RA,38,28,53,SAC313
CEE100,4,HASw,08:00 AM - 09:30 AM MW,38,38,44,SAC304
CEE110,1,Nzu,01:00 PM - 04:00 PM R,21,21,371,Unknown
CEE110,2,Sjd,08:00 AM - 11:00 AM M,21,21,371,Unknown
CEE110,3,SJD,08:00 AM - 11:10 AM W,21,21,371,Unknown
CEE110,4,SIU,02:40 PM - 05:50 PM S,21,10,371,Unknown
CEE110,5,AMW,09:40 AM - 12:50 PM R,21,7,371,Unknown
CEE110,6,TTA,08:00 AM - 11:10 AM S,21,21,371,Unknown
CEE110,8,AIKN,02:40 PM - 05:50 PM T,21,21,371,Unknown
CEE209,1,Seq,09:40 AM - 11:10 AM ST,40,40,44,SAC304
CEE209,2,Seq,11:20 AM - 12:50 PM ST,35,35,132,SAC204
CEE209,3,Seq,09:40 AM - 11:10 AM MW,40,40,51,SAC311
CEE209,4,SAKM,11:20 AM - 12:50 PM RA,40,23,53,SAC313
CEE209,5,SAKM,04:20 PM - 05:50 PM MW,35,18,49,SAC309
CEE210,1,NMSN,02:40 PM - 04:10 PM ST,40,40,131,NAC216
CEE210,2,NMSN,04:20 PM - 05:50 PM ST,40,40,44,SAC304
CEE210,3,TTA,09:40 AM - 11:10 AM RA,40,17,44,SAC304
CEE210,4,TTA,11:20 AM - 12:50 PM RA,40,28,44,SAC304
CEE210,5,TTA,01:00 PM - 02:30 PM RA,40,26,44,SAC304
CEE211,1,Nmr,09:40 AM - 11:10 AM ST,40,38,51,SAC311
CEE211,2,Nmr,11:20 AM - 12:50 PM ST,40,27,51,SAC311
CEE211,3,AIKN,01:00 PM - 02:30 PM RA,40,35,53,SAC313
CEE211,4,AIKN,02:40 PM - 04:10 PM RA,40,29,53,SAC313
CEE211L,1,Nmr,09:40 AM - 12:50 PM R,25,25,206,B118
CEE211L,2,Nmr,01:00 PM - 04:00 PM R,25,25,206,B118
CEE211L,3,AIKN,11:20 AM - 02:30 PM T,25,22,206,B118
CEE212,1,SAKM,09:40 AM - 11:10 AM RA,42,41,53,SAC313
CEE212,2,SAKM,02:40 PM - 04:10 PM MW,37,35,132,SAC204
CEE212L,1,TMY,09:40 AM - 12:50 PM S,25,14,207,B310A
CEE212L,2,TMY,09:40 AM - 12:50 PM T,25,10,207,B310A
CEE212L,3,TMY,09:40 AM - 12:50 PM W,25,25,207,B310A
CEE213,1,AIKN,09:40 AM - 11:10 AM RA,37,35,288,SAC801A
CEE213,2,AIKN,09:40 AM - 11:10 AM ST,42,40,4,NAC604
CEE213,3,SLW,02:40 PM - 04:10 PM RA,42,41,44,SAC304
CEE213,4,SLW,04:20 PM - 05:50 PM RA,42,40,44,SAC304
CEE213L,1,MIF,11:20 AM - 02:30 PM S,25,25,209,SAC724
CEE213L,2,MIF,02:40 PM - 05:50 PM S,25,25,209,SAC724
CEE213L,3,MIF,11:20 AM - 02:30 PM T,25,25,209,SAC724
CEE213L,4,MIF,02:40 PM - 05:50 PM T,25,25,209,SAC724
CEE213L,5,MIF,09:40 AM - 12:50 PM R,25,25,209,SAC724
CEE213L,6,MIF,02:40 PM - 05:50 PM R,25,25,209,SAC724
CEE214,1,NMSN,02:40 PM - 04:10 PM MW,42,40,53,SAC313
CEE214,2,NMSN,04:20 PM - 05:50 PM MW,42,40,53,SAC313
CEE214L,1,NMSN,11:20 AM - 02:30 PM S,25,20,203,B113
CEE214L,2,NMSN,11:20 AM - 02:30 PM M,25,25,203,B113
CEE214L,3,NMSN,11:20 AM - 02:30 PM W,25,25,203,B113
CEE214L,4,MFQ,02:40 PM - 05:50 PM W,25,17,203,B113
CEE215,1,NEM,11:20 AM - 12:50 PM ST,35,28,371,Unknown
CEE215,2,TMY,01:00 PM - 02:30 PM ST,36,36,371,Unknown
CEE215,3,TMY,02:40 PM - 04:10 PM MW,36,36,371,Unknown
CEE240,1,MMS4,01:00 PM - 02:30 PM ST,40,40,131,NAC216
CEE240,2,MMS4,02:40 PM - 04:10 PM ST,40,40,163,SAC513
CEE240L,1,MMS4,02:40 PM - 05:50 PM M,25,25,205,B117
CEE240L,2,MMS4,09:40 AM - 12:50 PM T,25,23,205,B117
CEE240L,3,MMS4,02:40 PM - 05:50 PM W,25,25,205,B117
CEE240L,4,MMS4,09:40 AM - 12:50 PM R,25,25,205,B117
CEE240L,5,MMS4,02:40 PM - 05:50 PM R,25,22,205,B117
CEE250,1,Jbr,11:20 AM - 12:50 PM ST,37,37,44,SAC304
CEE250,2,Jbr,02:40 PM - 04:10 PM ST,37,35,44,SAC304
CEE250,3,DNS,02:40 PM - 05:50 PM A,35,19,371,Unknown
CEE250L,1,TTA,11:20 AM - 02:30 PM S,25,25,204,B115
CEE250L,2,TTA,02:40 PM - 05:50 PM S,25,16,204,B115
CEE250L,3,TTA,09:40 AM - 12:50 PM M,25,25,204,B115
CEE260,1,Sji,11:20 AM - 12:50 PM ST,40,40,53,SAC313
CEE260,2,Sji,01:00 PM - 02:30 PM ST,40,40,53,SAC313
CEE271L,1,YKB,02:40 PM - 05:50 PM S,25,16,203,B113
CEE271L,2,YKB,02:40 PM - 05:50 PM T,25,13,204,B115
CEE271L,3,YKB,11:20 AM - 02:30 PM M,25,25,205,B117
CEE271L,4,YKB,11:20 AM - 02:30 PM W,25,25,205,B117
CEE271L,5,YKB,08:00 AM - 11:10 AM R,25,25,204,B115
CEE310,1,AMW,04:20 PM - 05:50 PM MW,40,27,24,NAC208
CEE330,1,Mfq,11:20 AM - 12:50 PM ST,36,35,163,SAC513
CEE330,2,Mfq,02:40 PM - 04:10 PM ST,36,35,13,NAC508
CEE330,3,MIK,04:20 PM - 05:50 PM RA,35,32,55,SAC207
CEE330,4,TBA,04:20 PM - 05:50 PM ST,0,0,163,SAC513
CEE330L,1,Nzu,11:20 AM - 02:30 PM M,25,25,371,Unknown
CEE330L,2,Nzu,11:20 AM - 02:30 PM W,25,18,371,Unknown
CEE331,1,TMY,02:40 PM - 04:10 PM ST,37,36,132,SAC204
CEE335,1,Nzu,02:40 PM - 04:10 PM ST,80,80,136,OAT602
CEE335L,1,Mfq,09:40 AM - 12:50 PM R,27,25,166,LIB601
CEE335L,2,Mfq,01:00 PM - 04:00 PM R,27,24,81,LAB1
CEE340,1,MMS4,09:40 AM - 11:10 AM MW,40,40,146,NAC992
CEE340,2,MMS4,01:00 PM - 02:30 PM MW,40,40,53,SAC313
CEE350,1,TBA,08:00 AM - 09:30 AM ST,42,42,53,SAC313
CEE350,2,TBA,09:40 AM - 11:10 AM ST,43,43,53,SAC313
CEE360,1,Sji,11:20 AM - 12:50 PM MW,40,39,44,SAC304
CEE360,2,Sji,01:00 PM - 02:30 PM MW,40,40,44,SAC304
CEE360L,1,AMW,08:00 AM - 11:10 AM M,25,23,206,B118
CEE360L,2,AMW,11:20 AM - 02:30 PM M,25,17,206,B118
CEE360L,3,AMW,11:20 AM - 02:30 PM W,25,25,206,B118
CEE370,1,NEM,09:40 AM - 11:10 AM ST,40,40,163,SAC513
CEE370,2,NEM,09:40 AM - 11:10 AM MW,40,40,44,SAC304
CEE371L,1,AMW,01:00 PM - 04:00 PM R,27,27,204,B115
CEE373,1,AMW,02:40 PM - 04:10 PM MW,40,40,44,SAC304
CEE415,1,Sbc,02:40 PM - 04:10 PM ST,36,34,53,SAC313
CEE430,1,Jis,04:20 PM - 05:50 PM RA,35,27,288,SAC801A
CEE431,1,TMY,01:00 PM - 02:30 PM MW,38,37,132,SAC204
CEE452,1,Jbr,01:00 PM - 02:30 PM ST,35,34,44,SAC304
CEE460,1,Nmr,09:40 AM - 11:10 AM MW,35,25,53,SAC313
CEE460,2,Nmr,11:20 AM - 12:50 PM MW,35,34,53,SAC313
CEE470,2,Seq,11:20 AM - 12:50 PM MW,40,30,51,SAC311
CEE472,1,Sji,04:20 PM - 05:50 PM MW,40,23,44,SAC304
CEE492,1,Sji,TBA,5,3,0,TBA
CEE492,2,Jbr,TBA,10,0,0,TBA
CEE492,3,Nzu,TBA,0,0,0,TBA
CEE492,4,Nmr,TBA,6,0,0,TBA
CEE492,5,Sbc,TBA,0,0,0,TBA
